2018-01-02,322.11,311,312,320.53,4352200,320.53
2018-01-03,325.25,315.55,321,317.25,4521500,317.25
2018-01-04,318.55,305.68,312.87,314.62,9946300,314.62
2018-01-05,317.24,312,316.62,316.58,4591200,316.58
2018-01-08,337.02,315.5,316,336.41,9859400,336.41
2018-01-09,338.8,327.4,335.16,333.69,7146600,333.69
2018-01-10,337,330,332.2,334.8,4309900,334.8
2018-01-11,344.81,333.26,335.24,337.95,6645500,337.95
2018-01-12,340.41,333.67,338.63,336.22,4825100,336.22
2018-01-16,345,334.8,337.54,340.06,6474300,340.06
2018-01-17,349,339.75,340.47,347.16,7083700,347.16
2018-01-18,352.3,343.74,345.67,344.57,5685800,344.57
2018-01-19,350.59,342.6,345,350.02,4888300,350.02
2018-01-22,357.83,349.2,349.4,351.56,6210400,351.56
2018-01-23,360.5,351,360,352.79,5465400,352.79
2018-01-24,354.75,343.52,354.58,345.89,5287500,345.89
2018-01-25,349.2,336.4,348.27,337.64,6740300,337.64
2018-01-26,344,335.71,341.5,342.85,4539400,342.85
2018-01-29,350.85,338.28,339.85,349.53,4747100,349.53
2018-01-30,348.27,342.17,345.14,345.82,4717700,345.82
2018-01-31,356.19,345.19,347.51,354.31,6214100,354.31
2018-02-01,359.66,348.63,351,349.25,4197700,349.25
2018-02-02,351.95,340.51,348.44,343.75,3704800,343.75
2018-02-05,344.47,333,337.97,333.13,4464100,333.13
2018-02-06,336.22,323.5,325.21,333.97,5088400,333.97
2018-02-07,346,335.66,338.99,345,6969200,345
2018-02-08,348.62,314.6,343.31,315.23,10314600,315.23
2018-02-09,320.98,294.76,319.93,310.42,12933700,310.42
2018-02-12,318.08,306.25,316.13,315.73,6227800,315.73
2018-02-13,324.19,312.51,315.02,323.66,4560200,323.66
2018-02-14,326.17,318.52,320.84,322.31,3950700,322.31
2018-02-15,334.12,322.4,324.5,334.07,5912900,334.07
2018-02-16,343.12,331.64,332.5,335.49,5642600,335.49
2018-02-20,340.84,331.5,334.47,334.77,4009400,334.77
2018-02-21,339.69,333.17,336.03,333.3,3219600,333.3
2018-02-22,347.44,334.75,335.53,346.17,6969800,346.17
2018-02-23,354.99,347.1,347.83,352.05,5817400,352.05
2018-02-26,359,352.36,353.5,357.42,4340000,357.42
2018-02-27,359.99,350.01,356.25,350.99,4797400,350.99
2018-02-28,355.24,342.22,352.57,343.06,6069700,343.06
2018-03-01,348.67,330.07,345.01,330.93,6885600,330.93
2018-03-02,335.22,322.97,326.98,335.12,5092800,335.12
2018-03-05,337.75,329.29,332.39,333.35,3823800,333.35
2018-03-06,336.37,327.03,333.75,328.2,4285700,328.2
2018-03-07,332.5,321.74,325.44,332.3,5007300,332.3
2018-03-08,333.3,326.27,332.86,329.1,3566200,329.1
2018-03-09,328.49,322.37,324.1,327.17,5506800,327.17
2018-03-12,347.21,326.5,328.61,345.51,8264000,345.51
2018-03-13,347.21,326.5,328.61,341.84,5965800,341.84
2018-03-14,339.81,323.93,336.76,326.63,7967400,326.63
2018-03-15,332.85,321.1,329.38,325.6,6564800,325.6
2018-03-16,327.4,319.07,322.93,321.35,6117300,321.35
2018-03-19,320.75,309.67,316.5,313.56,7484300,313.56
2018-03-20,316.25,308.76,314.87,310.55,4764300,310.55
2018-03-21,322.44,310.19,310.25,316.53,5958400,316.53
2018-03-22,318.82,308.18,313.89,309.1,4939800,309.1
2018-03-23,311.25,300.45,311.25,301.54,6654900,301.54
2018-03-26,307.59,291.36,307.34,304.18,8375200,304.18
2018-03-27,304.27,277.18,304,279.18,13872000,279.18
2018-03-28,268.68,252.1,264.58,257.78,21001400,257.78
2018-03-29,270.96,248.21,256.49,266.13,15170700,266.13
2018-04-02,260.33,244.59,256.26,252.48,16114000,252.48
2018-04-03,273.35,254.49,269.82,267.53,18844400,267.53
2018-04-04,288.37,252,252.78,286.94,19896700,286.94
2018-04-05,306.26,288.2,289.34,305.72,19121100,305.72
2018-04-06,309.28,295.5,301,299.3,13520300,299.3
2018-04-09,309.5,289.21,300.37,289.66,10249800,289.66
2018-04-10,307.1,293.68,298.97,304.7,10989800,304.7
2018-04-11,308.98,299.66,300.74,300.93,7482900,300.93
2018-04-12,303.95,293.68,302.32,294.08,7608800,294.08
2018-04-13,303.95,295.98,303.6,300.34,7327200,300.34
2018-04-16,299.66,289.01,299,291.21,6338500,291.21
2018-04-17,292.17,282.51,288.87,287.69,7000000,287.69
2018-04-18,300.24,288.16,291.08,293.35,6557700,293.35
2018-04-19,301.01,288.55,291.08,300.08,6090600,300.08
